date,ILITOTAL,NUMOFPROVIDERS,TOTALPATIENTS
10/4/2010 0:00,37,20,6711
10/11/2010 0:00,38,19,6089
10/18/2010 0:00,36,19,7425
10/25/2010 0:00,52,22,6917
11/1/2010 0:00,57,22,7452
11/8/2010 0:00,54,20,6965
11/15/2010 0:00,44,19,6688
11/22/2010 0:00,25,18,2350
11/29/2010 0:00,27,20,3759
12/6/2010 0:00,33,19,3367
12/13/2010 0:00,35,19,2509
12/20/2010 0:00,43,20,2087
12/27/2010 0:00,45,21,1959
1/3/2011 0:00,48,19,3926
1/10/2011 0:00,66,20,4012
1/17/2011 0:00,62,18,3257
1/24/2011 0:00,86,21,4067
1/31/2011 0:00,55,17,3389
2/7/2011 0:00,89,21,3955
2/14/2011 0:00,94,19,3667
2/21/2011 0:00,59,17,3259
2/28/2011 0:00,68,16,3557
3/7/2011 0:00,76,19,3633
3/14/2011 0:00,52,15,3200
3/21/2011 0:00,35,18,2128
3/28/2011 0:00,47,17,3644
4/4/2011 0:00,38,18,3769
4/11/2011 0:00,30,15,3106
4/18/2011 0:00,37,15,3450
4/25/2011 0:00,31,14,3230
5/2/2011 0:00,29,14,3136
5/9/2011 0:00,28,13,3011
5/16/2011 0:00,31,12,2873
5/23/2011 0:00,19,12,2942
5/30/2011 0:00,19,11,2334
6/6/2011 0:00,15,11,2606
6/13/2011 0:00,18,9,1669
6/20/2011 0:00,23,10,1775
6/27/2011 0:00,14,10,1793
7/4/2011 0:00,10,11,1543
7/11/2011 0:00,10,11,1794
7/18/2011 0:00,6,11,1919
7/25/2011 0:00,10,11,1845
8/1/2011 0:00,8,11,1782
8/8/2011 0:00,9,10,1859
8/15/2011 0:00,8,11,2085
8/22/2011 0:00,7,11,1948
8/29/2011 0:00,9,11,1856
9/5/2011 0:00,10,11,1782
9/12/2011 0:00,16,9,1519
9/19/2011 0:00,23,9,2015
9/26/2011 0:00,21,11,2799
10/3/2011 0:00,9,15,3403
10/10/2011 0:00,25,18,3684
10/17/2011 0:00,21,17,3604
10/24/2011 0:00,19,17,3266
10/31/2011 0:00,25,17,3672
11/7/2011 0:00,15,16,3216
11/14/2011 0:00,27,14,2930
11/21/2011 0:00,37,17,2526
11/28/2011 0:00,32,17,3779
12/5/2011 0:00,20,18,3593
12/12/2011 0:00,31,16,2473
12/19/2011 0:00,44,17,2551
12/26/2011 0:00,29,19,2312
1/2/2012 0:00,35,20,2810
1/9/2012 0:00,28,20,3907
1/16/2012 0:00,37,16,2868
1/23/2012 0:00,52,19,3721
1/30/2012 0:00,38,20,3940
2/6/2012 0:00,44,18,3994
2/13/2012 0:00,67,20,3834
2/20/2012 0:00,49,17,3529
2/27/2012 0:00,71,19,4133
3/5/2012 0:00,70,20,4219
3/12/2012 0:00,79,20,3925
3/19/2012 0:00,120,18,3273
3/26/2012 0:00,41,17,2109
4/2/2012 0:00,31,16,3599
4/9/2012 0:00,81,19,3941
4/16/2012 0:00,28,16,3446
4/23/2012 0:00,36,17,3480
4/30/2012 0:00,30,16,3439
5/7/2012 0:00,22,14,3231
5/14/2012 0:00,22,13,3264
5/21/2012 0:00,15,12,3113
5/28/2012 0:00,15,11,2410
6/4/2012 0:00,19,13,2966
6/11/2012 0:00,19,10,2620
6/18/2012 0:00,12,9,1681
6/25/2012 0:00,9,8,1697
7/2/2012 0:00,4,9,1361
7/9/2012 0:00,5,9,1891
7/16/2012 0:00,6,8,1565
7/23/2012 0:00,5,8,1453
7/30/2012 0:00,3,8,1622
8/6/2012 0:00,7,9,1543
8/13/2012 0:00,5,8,1582
8/20/2012 0:00,4,8,1402
8/27/2012 0:00,6,7,1324
9/3/2012 0:00,6,8,1301
9/10/2012 0:00,10,8,1471
9/17/2012 0:00,18,10,2268
9/24/2012 0:00,10,8,1457
10/1/2012 0:00,14,16,3835
10/8/2012 0:00,25,15,3317
10/15/2012 0:00,27,17,3485
10/22/2012 0:00,24,16,3388
10/29/2012 0:00,26,16,3245
11/5/2012 0:00,23,17,3473
11/12/2012 0:00,16,16,3636
11/19/2012 0:00,9,16,2458
11/26/2012 0:00,13,14,3086
12/3/2012 0:00,37,16,3450
12/10/2012 0:00,47,16,2600
12/17/2012 0:00,25,17,2623
12/24/2012 0:00,62,17,1642
12/31/2012 0:00,63,17,2260
1/7/2013 0:00,103,17,3855
1/14/2013 0:00,120,15,3707
1/21/2013 0:00,150,15,3416
1/28/2013 0:00,123,16,3715
2/4/2013 0:00,96,16,3486
2/11/2013 0:00,89,15,3266
2/18/2013 0:00,92,14,3548
2/25/2013 0:00,65,14,3558
3/4/2013 0:00,29,11,2840
3/11/2013 0:00,47,13,3307
3/18/2013 0:00,18,15,3309
3/25/2013 0:00,15,12,2128
4/1/2013 0:00,25,13,3260
4/8/2013 0:00,9,12,3152
4/15/2013 0:00,8,12,3100
4/22/2013 0:00,7,12,3133
4/29/2013 0:00,10,13,3162
5/6/2013 0:00,2,10,2470
5/13/2013 0:00,6,10,2684
5/20/2013 0:00,6,10,2608
5/27/2013 0:00,3,10,2189
6/3/2013 0:00,9,8,2166
6/10/2013 0:00,8,7,1946
6/17/2013 0:00,2,8,1275
6/24/2013 0:00,2,7,1069
7/1/2013 0:00,0,6,903
7/8/2013 0:00,3,6,1116
7/15/2013 0:00,1,6,1041
7/22/2013 0:00,4,7,1176
7/29/2013 0:00,4,7,903
8/5/2013 0:00,3,6,1045
8/12/2013 0:00,0,6,956
8/19/2013 0:00,0,6,941
8/26/2013 0:00,0,6,1002
9/2/2013 0:00,1,5,699
9/9/2013 0:00,1,4,702
9/16/2013 0:00,3,6,676
9/23/2013 0:00,7,6,1605
9/30/2013 0:00,3,14,3317
10/7/2013 0:00,6,13,3956
10/14/2013 0:00,18,17,4058
10/21/2013 0:00,15,19,4669
10/28/2013 0:00,20,17,4352
11/4/2013 0:00,12,18,3901
11/11/2013 0:00,18,18,3712
11/18/2013 0:00,18,16,3624
11/25/2013 0:00,8,18,2464
12/2/2013 0:00,25,18,3348
12/9/2013 0:00,30,18,3340
12/16/2013 0:00,39,17,2214
12/23/2013 0:00,62,18,1453
12/30/2013 0:00,91,17,1819
1/6/2014 0:00,141,18,4052
1/13/2014 0:00,124,18,3756
1/20/2014 0:00,82,18,3474
1/27/2014 0:00,49,17,3398
2/3/2014 0:00,42,18,3248
2/10/2014 0:00,26,15,3273
2/17/2014 0:00,31,17,3521
2/24/2014 0:00,17,16,3592
3/3/2014 0:00,18,16,3543
3/10/2014 0:00,15,15,3363
3/17/2014 0:00,19,11,2638
3/24/2014 0:00,14,15,2354
3/31/2014 0:00,15,13,3013
4/7/2014 0:00,17,14,3376
4/14/2014 0:00,12,12,2844
4/21/2014 0:00,11,11,2683
4/28/2014 0:00,10,9,2888
5/5/2014 0:00,18,9,2566
5/12/2014 0:00,11,9,2632
5/19/2014 0:00,10,9,2699
5/26/2014 0:00,5,9,2368
6/2/2014 0:00,4,8,2335
6/9/2014 0:00,7,7,1885
6/16/2014 0:00,3,7,1288
6/23/2014 0:00,1,7,1027
6/30/2014 0:00,4,6,849
7/7/2014 0:00,5,7,1060
7/14/2014 0:00,3,7,1144
7/21/2014 0:00,0,6,949
7/28/2014 0:00,2,6,1132
8/4/2014 0:00,2,6,1062
8/11/2014 0:00,1,6,1130
8/18/2014 0:00,0,6,1063
8/25/2014 0:00,2,6,1023
9/1/2014 0:00,0,6,863
9/8/2014 0:00,1,5,940
9/15/2014 0:00,13,8,1332
9/22/2014 0:00,6,6,1115
9/29/2014 0:00,7,13,3132
10/6/2014 0:00,14,13,3345
10/13/2014 0:00,28,20,4893
10/20/2014 0:00,30,16,4203
10/27/2014 0:00,47,17,4529
11/3/2014 0:00,21,19,4678
11/10/2014 0:00,21,18,4177
11/17/2014 0:00,19,16,4044
11/24/2014 0:00,24,17,4009
12/1/2014 0:00,52,19,4074
12/8/2014 0:00,34,17,3546
12/15/2014 0:00,25,17,3125
12/22/2014 0:00,24,17,1933
12/29/2014 0:00,33,16,2372
1/5/2015 0:00,63,17,4123
1/12/2015 0:00,98,18,4404
1/19/2015 0:00,87,17,4027
1/26/2015 0:00,44,12,3528
2/2/2015 0:00,44,15,4217
2/9/2015 0:00,40,11,3513
2/16/2015 0:00,33,14,3851
2/23/2015 0:00,11,8,2860
3/2/2015 0:00,18,9,3061
3/9/2015 0:00,22,14,3889
3/16/2015 0:00,32,11,3228
3/23/2015 0:00,14,10,2407
3/30/2015 0:00,26,10,2897
4/6/2015 0:00,16,10,2892
4/13/2015 0:00,17,9,2887
4/20/2015 0:00,22,8,2629
4/27/2015 0:00,12,6,2151
5/4/2015 0:00,6,7,2467
5/11/2015 0:00,8,7,2196
5/18/2015 0:00,2,7,2326
5/25/2015 0:00,3,7,1853
6/1/2015 0:00,8,7,2367
6/8/2015 0:00,6,6,2263
6/15/2015 0:00,0,6,1270
6/22/2015 0:00,3,6,1403
6/29/2015 0:00,1,6,1168
7/6/2015 0:00,1,6,1429
7/13/2015 0:00,3,6,1428
7/20/2015 0:00,0,6,1425
7/27/2015 0:00,1,6,1488
8/3/2015 0:00,0,5,1270
8/10/2015 0:00,0,4,1285
8/17/2015 0:00,0,5,1535
8/24/2015 0:00,0,5,1325
8/31/2015 0:00,7,9,2394
9/7/2015 0:00,13,6,1484
9/14/2015 0:00,11,6,1801
9/21/2015 0:00,21,6,2985
9/28/2015 0:00,8,8,2821
10/5/2015 0:00,27,15,4429
10/12/2015 0:00,41,16,4608
10/19/2015 0:00,42,21,5240
10/26/2015 0:00,37,19,4529
11/2/2015 0:00,31,21,4690
11/9/2015 0:00,83,16,4584
11/16/2015 0:00,75,21,5637
11/23/2015 0:00,48,14,2776
11/30/2015 0:00,80,16,4680
12/7/2015 0:00,36,21,4330
12/14/2015 0:00,35,14,3208
12/21/2015 0:00,18,15,1923
12/28/2015 0:00,23,16,2467
1/4/2016 0:00,62,19,4788
1/11/2016 0:00,93,20,5595
1/18/2016 0:00,81,13,3796
1/25/2016 0:00,96,14,4520
2/1/2016 0:00,119,18,5342
2/8/2016 0:00,79,12,4142
2/15/2016 0:00,133,15,4717
2/22/2016 0:00,130,15,5231
2/29/2016 0:00,165,20,6197
3/7/2016 0:00,162,15,4670
3/14/2016 0:00,136,14,4242
3/21/2016 0:00,38,14,3285
3/28/2016 0:00,105,14,4455
4/4/2016 0:00,89,14,3712
4/11/2016 0:00,40,13,4253
4/18/2016 0:00,41,14,4411
4/25/2016 0:00,26,12,4060
5/2/2016 0:00,29,11,3992
5/9/2016 0:00,20,11,3648
5/16/2016 0:00,2,8,2620
5/23/2016 0:00,0,7,2516
5/30/2016 0:00,0,7,2105
6/6/2016 0:00,3,7,2249
6/13/2016 0:00,4,6,1491
6/20/2016 0:00,1,5,1291
6/27/2016 0:00,0,6,1318
7/4/2016 0:00,0,6,1054
7/11/2016 0:00,2,6,1234
7/18/2016 0:00,1,5,1243
7/25/2016 0:00,0,4,922
8/1/2016 0:00,0,5,1445
8/8/2016 0:00,0,5,1398
8/15/2016 0:00,0,5,1428
8/22/2016 0:00,0,5,1374
8/29/2016 0:00,1,4,1260
9/5/2016 0:00,0,5,951
9/12/2016 0:00,4,6,1446
9/19/2016 0:00,4,5,2578
9/26/2016 0:00,4,5,2268
10/3/2016 0:00,34,14,5556
10/10/2016 0:00,25,20,5980
10/17/2016 0:00,41,19,5798
10/24/2016 0:00,38,21,6016
10/31/2016 0:00,67,22,6332
11/7/2016 0:00,81,22,5968
11/14/2016 0:00,44,20,5689
11/21/2016 0:00,45,20,4387
11/28/2016 0:00,60,20,5905
12/5/2016 0:00,52,18,4849
12/12/2016 0:00,102,19,4638
12/19/2016 0:00,67,12,2885
12/26/2016 0:00,219,17,3785
1/2/2017 0:00,190,18,3671
1/9/2017 0:00,97,17,5064
1/16/2017 0:00,143,19,5426
1/23/2017 0:00,168,18,5639
1/30/2017 0:00,180,21,5970
2/6/2017 0:00,179,18,5432
2/13/2017 0:00,171,19,5863
2/20/2017 0:00,147,18,5805
2/27/2017 0:00,139,16,5320
3/6/2017 0:00,97,16,6097
3/13/2017 0:00,127,15,5595
3/20/2017 0:00,74,15,4748
3/27/2017 0:00,41,16,4584
4/3/2017 0:00,51,15,4705
4/10/2017 0:00,39,16,5087
4/17/2017 0:00,49,16,5602
4/24/2017 0:00,21,13,4648
5/1/2017 0:00,52,15,4988
5/8/2017 0:00,32,13,4240
5/15/2017 0:00,32,14,4546
5/22/2017 0:00,13,11,4045
5/29/2017 0:00,14,12,3634
6/5/2017 0:00,20,12,4162
6/12/2017 0:00,12,12,3787
6/19/2017 0:00,14,12,2994
6/26/2017 0:00,16,12,3220
7/3/2017 0:00,2,11,2537
7/10/2017 0:00,4,12,3247
7/17/2017 0:00,5,11,3175
7/24/2017 0:00,3,11,2933
7/31/2017 0:00,9,6,2368
8/7/2017 0:00,10,6,2429
8/14/2017 0:00,3,6,2762
8/21/2017 0:00,6,6,2316
8/28/2017 0:00,12,6,2489
9/4/2017 0:00,1,5,1752
9/11/2017 0:00,22,7,2858
9/18/2017 0:00,24,7,4493
9/25/2017 0:00,13,7,3707
10/2/2017 0:00,286,75,33938
10/9/2017 0:00,311,77,33335
10/16/2017 0:00,378,77,34324
10/23/2017 0:00,387,79,35586
10/30/2017 0:00,454,79,34444
11/6/2017 0:00,520,80,34797
11/13/2017 0:00,465,77,34284
11/20/2017 0:00,553,79,33734
11/27/2017 0:00,529,75,33956
12/4/2017 0:00,609,75,32805
12/11/2017 0:00,854,75,34306
12/18/2017 0:00,1397,78,36740
12/25/2017 0:00,1821,78,37241
1/1/2018 0:00,1875,77,39154
1/8/2018 0:00,1954,78,41533
1/15/2018 0:00,1902,75,38133
1/22/2018 0:00,1801,79,38618
1/29/2018 0:00,1766,79,38216
2/5/2018 0:00,1405,78,38795
2/12/2018 0:00,1213,78,38458
2/19/2018 0:00,1101,79,35133
2/26/2018 0:00,1005,79,37629
3/5/2018 0:00,804,80,37670
3/12/2018 0:00,946,79,38618
3/19/2018 0:00,878,78,37049
3/26/2018 0:00,727,77,34404
4/2/2018 0:00,531,75,31279
4/9/2018 0:00,476,74,35108
4/16/2018 0:00,414,73,34783
4/23/2018 0:00,363,76,35793
4/30/2018 0:00,336,72,33944
5/7/2018 0:00,311,73,35470
5/14/2018 0:00,273,73,35859
5/21/2018 0:00,255,73,35540
5/28/2018 0:00,280,73,35772
6/4/2018 0:00,286,73,35089
6/11/2018 0:00,266,73,35533
6/18/2018 0:00,240,72,34406
6/25/2018 0:00,198,72,33978
7/2/2018 0:00,201,72,33508
7/9/2018 0:00,163,73,34693
7/16/2018 0:00,146,72,34674
7/23/2018 0:00,117,73,33514
7/30/2018 0:00,100,72,33486
8/6/2018 0:00,127,73,32934
8/13/2018 0:00,141,72,34200
8/20/2018 0:00,133,72,33238
8/27/2018 0:00,160,72,33061
9/3/2018 0:00,201,72,33420
9/10/2018 0:00,165,72,33439
9/17/2018 0:00,204,72,33437
9/24/2018 0:00,238,72,33732
10/1/2018 0:00,258,70,33060
10/8/2018 0:00,280,74,35287
10/15/2018 0:00,295,72,34641
10/22/2018 0:00,306,72,34793
10/29/2018 0:00,313,72,33738
11/5/2018 0:00,347,73,34860
11/12/2018 0:00,406,74,34996
11/19/2018 0:00,450,76,32953
11/26/2018 0:00,443,76,36142
12/3/2018 0:00,440,75,34144
12/10/2018 0:00,533,75,34116
12/17/2018 0:00,547,73,34381
12/24/2018 0:00,581,75,33098
12/31/2018 0:00,749,76,35018
1/7/2019 0:00,605,77,36951
1/14/2019 0:00,604,75,35875
1/21/2019 0:00,687,77,36110
1/28/2019 0:00,836,74,36053
2/4/2019 0:00,895,73,35122
2/11/2019 0:00,1063,75,36510
2/18/2019 0:00,1164,69,33126
2/25/2019 0:00,1365,70,35272
3/4/2019 0:00,1539,75,38692
3/11/2019 0:00,1917,76,40735
3/18/2019 0:00,1905,75,40424
3/25/2019 0:00,1040,75,36315
4/1/2019 0:00,726,72,35854
4/8/2019 0:00,467,72,34288
4/15/2019 0:00,459,72,35102
4/22/2019 0:00,420,72,32697
4/29/2019 0:00,369,71,34844
5/6/2019 0:00,351,70,35545
5/13/2019 0:00,317,69,34430
5/20/2019 0:00,309,69,34539
5/27/2019 0:00,319,69,34170
6/3/2019 0:00,260,69,35320
6/10/2019 0:00,243,69,35500
6/17/2019 0:00,238,70,33875
6/24/2019 0:00,193,69,33477
7/1/2019 0:00,186,70,33207
7/8/2019 0:00,164,70,34699
7/15/2019 0:00,128,70,34635
7/22/2019 0:00,122,70,33640
7/29/2019 0:00,125,70,33577
8/5/2019 0:00,123,70,33749
8/12/2019 0:00,123,69,33525
8/19/2019 0:00,138,70,33836
8/26/2019 0:00,156,70,33828
9/2/2019 0:00,154,70,33728
9/9/2019 0:00,171,70,33949
9/16/2019 0:00,251,72,35471
9/23/2019 0:00,280,71,35614
9/30/2019 0:00,467,95,42750
10/7/2019 0:00,453,96,42862
10/14/2019 0:00,517,96,43394
10/21/2019 0:00,527,97,43142
10/28/2019 0:00,479,99,41005
11/4/2019 0:00,514,97,40791
11/11/2019 0:00,439,95,41531
11/18/2019 0:00,798,96,43405
11/25/2019 0:00,812,99,39147
12/2/2019 0:00,1162,98,44332
12/9/2019 0:00,1608,99,44964
12/16/2019 0:00,2030,97,44585
12/23/2019 0:00,2558,98,43693
12/30/2019 0:00,2255,98,45876
1/6/2020 0:00,1678,99,45698
1/13/2020 0:00,1378,98,43361
1/20/2020 0:00,1506,99,44615
1/27/2020 0:00,1456,99,44676
2/3/2020 0:00,1330,98,43905
2/10/2020 0:00,1438,98,44522
2/17/2020 0:00,1371,99,45967
2/24/2020 0:00,1660,99,46097
3/2/2020 0:00,2211,99,46271
3/9/2020 0:00,2569,98,43536
3/16/2020 0:00,2277,97,33865
3/23/2020 0:00,1430,95,27286
3/30/2020 0:00,894,95,24831
4/6/2020 0:00,627,93,24860
4/13/2020 0:00,406,95,25184
4/20/2020 0:00,410,94,26780
4/27/2020 0:00,406,92,39829
5/4/2020 0:00,304,93,29382
5/11/2020 0:00,287,93,30567
5/18/2020 0:00,306,93,31307
5/25/2020 0:00,241,93,33455
6/1/2020 0:00,316,93,33888
6/8/2020 0:00,284,93,34609
6/15/2020 0:00,280,93,35573
6/22/2020 0:00,291,93,37956
6/29/2020 0:00,390,82,37464
7/6/2020 0:00,409,94,41014
7/13/2020 0:00,348,93,40375
7/20/2020 0:00,337,82,37828
7/27/2020 0:00,348,92,36438
8/3/2020 0:00,354,91,35992
8/10/2020 0:00,271,92,36961
8/17/2020 0:00,268,92,36045
8/24/2020 0:00,279,92,35103
8/31/2020 0:00,273,90,34653
9/7/2020 0:00,258,90,32887
9/14/2020 0:00,313,91,33782
9/21/2020 0:00,350,90,34321
9/28/2020 0:00,451,87,34421
10/5/2020 0:00,536,88,36020
10/12/2020 0:00,452,89,34805
10/19/2020 0:00,448,88,34349
10/26/2020 0:00,443,86,34227
11/2/2020 0:00,544,86,35662
11/9/2020 0:00,586,86,35194
11/16/2020 0:00,570,85,34902
11/23/2020 0:00,474,86,31117
11/30/2020 0:00,425,86,32959
12/7/2020 0:00,421,87,31496
12/14/2020 0:00,355,86,30941
12/21/2020 0:00,306,85,28501
12/28/2020 0:00,307,86,30748
1/4/2021 0:00,334,87,31952
1/11/2021 0:00,265,87,30763
1/18/2021 0:00,239,85,31675
1/25/2021 0:00,265,86,32273
2/1/2021 0:00,226,87,32445
2/8/2021 0:00,187,87,29663
2/15/2021 0:00,193,86,32136
2/22/2021 0:00,181,87,32872
3/1/2021 0:00,179,87,33164
3/8/2021 0:00,190,87,33287
3/15/2021 0:00,168,87,32960
3/22/2021 0:00,194,86,33071
3/29/2021 0:00,210,86,33673
4/5/2021 0:00,230,86,35289
4/12/2021 0:00,369,86,38412
4/19/2021 0:00,385,87,38356
4/26/2021 0:00,284,86,37676
5/3/2021 0:00,267,87,35534
5/10/2021 0:00,279,85,37458
5/17/2021 0:00,227,85,37886
5/24/2021 0:00,211,82,36023
5/31/2021 0:00,235,85,39202
6/7/2021 0:00,252,86,38265
6/14/2021 0:00,238,85,38164
6/21/2021 0:00,241,85,38674
6/28/2021 0:00,224,84,40003
7/5/2021 0:00,286,84,39819
7/12/2021 0:00,334,87,40227
7/19/2021 0:00,385,86,40819
7/26/2021 0:00,494,86,42225
8/2/2021 0:00,607,86,42339
8/9/2021 0:00,742,86,41635
8/16/2021 0:00,657,86,40131
8/23/2021 0:00,618,86,37646
8/30/2021 0:00,595,85,37506
9/6/2021 0:00,593,86,37780
9/13/2021 0:00,502,86,37886
9/20/2021 0:00,541,86,38092
9/27/2021 0:00,366,86,38369
10/4/2021 0:00,511,88,37692
10/11/2021 0:00,524,89,37451
10/18/2021 0:00,520,89,38127
10/25/2021 0:00,509,89,38238
11/1/2021 0:00,494,89,36700
11/8/2021 0:00,490,88,37490
11/15/2021 0:00,459,79,37106
11/22/2021 0:00,506,89,35316
11/29/2021 0:00,588,88,39418
12/6/2021 0:00,567,89,37901
12/13/2021 0:00,563,89,37081
12/20/2021 0:00,633,79,34898
12/27/2021 0:00,992,88,37649
1/3/2022 0:00,1311,89,43169
1/10/2022 0:00,1211,88,40881
1/17/2022 0:00,956,89,39203
1/24/2022 0:00,591,79,36275
1/31/2022 0:00,464,88,36372
2/7/2022 0:00,476,88,36166
2/14/2022 0:00,312,88,35885
2/21/2022 0:00,271,88,35440
2/28/2022 0:00,291,86,36250
3/7/2022 0:00,362,88,35995
3/14/2022 0:00,309,78,36112
3/21/2022 0:00,370,87,37816
3/28/2022 0:00,353,78,37599
4/4/2022 0:00,333,88,37805
4/11/2022 0:00,440,88,37655
4/18/2022 0:00,517,88,39642
4/25/2022 0:00,570,88,41064
5/2/2022 0:00,627,88,40908
5/9/2022 0:00,657,88,41186
5/16/2022 0:00,736,88,42562
5/23/2022 0:00,739,88,43102
5/30/2022 0:00,687,88,42008
6/6/2022 0:00,618,88,42356
6/13/2022 0:00,600,78,40813
6/20/2022 0:00,647,88,42292
6/27/2022 0:00,493,78,41520
7/4/2022 0:00,493,88,41537
7/11/2022 0:00,324,88,40145
7/18/2022 0:00,348,78,39973
7/25/2022 0:00,323,78,39690
8/1/2022 0:00,288,88,40794
8/8/2022 0:00,255,88,39931
8/15/2022 0:00,255,89,39458
8/22/2022 0:00,238,78,39038
8/29/2022 0:00,209,77,37751
9/5/2022 0:00,278,88,38963
9/12/2022 0:00,318,88,40361
9/19/2022 0:00,407,88,41316
9/26/2022 0:00,409,88,41715
10/3/2022 0:00,426,89,40771
10/10/2022 0:00,390,88,40838
10/17/2022 0:00,421,89,40138
10/24/2022 0:00,419,89,40112
10/31/2022 0:00,738,89,40695
11/7/2022 0:00,1096,89,42640
11/14/2022 0:00,1539,90,44780
11/21/2022 0:00,2456,79,44863
11/28/2022 0:00,2763,88,48136
12/5/2022 0:00,2487,88,44916
12/12/2022 0:00,2200,89,42979
12/19/2022 0:00,1565,87,37244
12/26/2022 0:00,1192,78,40294
1/2/2023 0:00,792,88,39574
1/9/2023 0:00,1173,78,40229
1/16/2023 0:00,452,89,37894
1/23/2023 0:00,483,78,37354
1/30/2023 0:00,554,88,38118
2/6/2023 0:00,523,78,39654
2/13/2023 0:00,534,88,40318
2/20/2023 0:00,574,89,37280
2/27/2023 0:00,536,88,39590
3/6/2023 0:00,535,88,40239
3/13/2023 0:00,592,88,41019
3/20/2023 0:00,625,77,39935
3/27/2023 0:00,571,87,38807
4/3/2023 0:00,483,89,39821
4/10/2023 0:00,497,78,40035
4/17/2023 0:00,521,88,39944
4/24/2023 0:00,505,88,41388
5/1/2023 0:00,447,88,41437
5/8/2023 0:00,464,88,40803
5/15/2023 0:00,432,88,42520
5/22/2023 0:00,10,4,1358
5/29/2023 0:00,445,88,41351
6/5/2023 0:00,445,86,41875
6/12/2023 0:00,414,88,41250
6/19/2023 0:00,358,88,37689
6/26/2023 0:00,334,78,40405
7/3/2023 0:00,346,88,40475
7/10/2023 0:00,291,88,40522
7/17/2023 0:00,230,88,40223
7/24/2023 0:00,236,88,39409
7/31/2023 0:00,241,88,39602
8/7/2023 0:00,276,88,39767
8/14/2023 0:00,282,88,39837
8/21/2023 0:00,305,88,39444
8/28/2023 0:00,283,88,39609
9/4/2023 0:00,348,87,40174
9/11/2023 0:00,395,88,41388
9/18/2023 0:00,399,88,40223
9/25/2023 0:00,453,78,40373
10/2/2023 0:00,461,89,41087
10/9/2023 0:00,472,89,40651
10/16/2023 0:00,431,79,40140
10/23/2023 0:00,451,88,38693
10/30/2023 0:00,467,88,38653
11/6/2023 0:00,446,88,38664
11/13/2023 0:00,552,88,40477
11/20/2023 0:00,511,87,37467
11/27/2023 0:00,592,88,39750
12/4/2023 0:00,661,87,40373
12/11/2023 0:00,687,87,39322
12/18/2023 0:00,790,86,39638
12/25/2023 0:00,937,84,40368
1/1/2024 0:00,848,85,41033
1/8/2024 0:00,676,86,37551
1/15/2024 0:00,552,83,35766
1/22/2024 0:00,546,84,39543
1/29/2024 0:00,880,86,39564
2/5/2024 0:00,930,85,39314
2/12/2024 0:00,987,86,39275
2/19/2024 0:00,655,87,40750
2/26/2024 0:00,617,85,38777
3/4/2024 0:00,631,85,39848
3/11/2024 0:00,744,85,41433
3/18/2024 0:00,741,86,42271
3/25/2024 0:00,636,85,39643
4/1/2024 0:00,611,76,40035
4/8/2024 0:00,835,87,41038
4/15/2024 0:00,578,86,41371
4/22/2024 0:00,580,76,40843
4/29/2024 0:00,620,86,41355
5/6/2024 0:00,658,85,42545
5/13/2024 0:00,704,86,44681
5/20/2024 0:00,640,76,42993
5/27/2024 0:00,657,86,43386
6/3/2024 0:00,667,86,43882
6/10/2024 0:00,562,76,43016
6/17/2024 0:00,515,87,42368
6/24/2024 0:00,469,86,42095
7/1/2024 0:00,404,86,40295
7/8/2024 0:00,401,86,42520
7/15/2024 0:00,265,85,33404
7/22/2024 0:00,348,86,40694
7/29/2024 0:00,309,86,40570
8/5/2024 0:00,274,86,38716
8/12/2024 0:00,281,86,38973
